"id","created_at","modified_at","status","name","more_infos","datagasto","total","description_on_invoice","opcoes_cartao","card_bank_id","segmento_id"
3001,2022-03-07 15:04:27.089 -0300,2022-03-07 15:04:27.089 -0300,true,Super M Mescoloti,"2 Suportes Tapão",2022-03-07,"116.0",,C,1,2
3000,2022-03-07 14:31:10.141 -0300,2022-03-07 14:31:10.141 -0300,true,Maxims Conveniência,Posto perto Hospital Estadual,2022-03-06,"30.97",,C,1,7
2999,2022-03-07 14:29:52.175 -0300,2022-03-07 14:29:52.175 -0300,true,Posto Pit Stop,,2022-03-07,"80.0",,C,1,4
2998,2022-03-07 14:28:58.269 -0300,2022-03-07 14:28:58.269 -0300,true,Supermercado Muffato,,2022-03-05,"40.03",,C,1,1
2997,2022-03-07 14:26:44.879 -0300,2022-03-07 14:26:44.879 -0300,true,Casa de Carnes Pavani,Pavani e Coutinho,2022-03-05,"35.34",,C,1,7
2996,2022-03-07 14:23:37.878 -0300,2022-03-07 14:23:37.878 -0300,true,Moto Mário,Troca de Óleo,2022-03-05,"28.8",,C,1,2
2995,2022-03-07 14:22:10.476 -0300,2022-03-07 14:22:10.476 -0300,true,Supermercado Estrela,,2022-03-04,"9.96",,C,1,1
2994,2022-03-07 14:21:33.451 -0300,2022-03-07 14:21:33.451 -0300,true,Supermercado Avenida,,2022-03-04,"34.82",,C,1,1
2993,2022-03-07 14:20:20.891 -0300,2022-03-07 14:20:20.891 -0300,true,Supermercado Estrela,,2022-03-03,"49.18",,C,1,1
2992,2022-03-07 14:19:14.164 -0300,2022-03-07 14:19:14.164 -0300,true,Farmácia da Hora(Jorge),Hemoterapia,2022-03-02,"30.0",,C,1,9
2991,2022-03-07 14:17:35.172 -0300,2022-03-07 14:17:35.172 -0300,true,PIX - Maria Seiko Kaji,,2022-03-07,"200.0",,C,1,14
2990,2022-03-02 05:03:44.105 -0300,2022-03-02 05:03:44.105 -0300,true,Posto Pit Stop,,2022-03-01,"85.46",,C,1,4
2989,2022-03-02 05:03:01.850 -0300,2022-03-02 05:03:01.850 -0300,true,Supermercado Nagai,,2022-02-28,"27.36",,C,1,1
2988,2022-03-02 05:02:33.247 -0300,2022-03-02 05:02:33.247 -0300,true,Supermercado Nagai,,2022-02-26,"22.94",,C,1,1
2987,2022-03-02 05:02:03.059 -0300,2022-03-02 05:02:03.059 -0300,true,Supermercado Assaí,,2022-02-26,"7.29",,C,1,1
2986,2022-03-02 04:58:43.431 -0300,2022-05-01 04:01:42.627 -0300,true,IPTV - Mensalidade,MTS TECNOLOGIA,2022-02-26,"31.6",,C,1,27
2985,2022-03-02 04:57:13.974 -0300,2022-10-26 17:02:27.150 -0300,true,Auto Posto Ladome,Parque do povo com Brasil,2022-02-25,"58.91",,C,1,4
2984,2022-02-25 04:39:08.361 -0300,2022-02-25 04:39:08.361 -0300,true,Farmácia da Hora(Jorge),Hemoterapia,2022-02-23,"30.0",,C,1,9
2983,2022-02-24 04:58:15.710 -0300,2022-02-24 04:58:15.710 -0300,true,Supermercado Nagai,,2022-02-22,"14.09",,C,1,1
2982,2022-02-24 04:57:32.022 -0300,2022-02-24 04:57:32.022 -0300,true,Panificadora Chantilly,,2022-02-22,"4.17",,C,1,19
2981,2022-02-22 05:04:40.557 -0300,2022-03-02 04:56:42.730 -0300,true,Auto Posto Ladome,Parque do povo com Brasil,2022-02-21,"80.0",,C,1,4
2980,2022-02-21 21:09:58.345 -0300,2022-02-21 21:09:58.345 -0300,true,Ferreirinha Conveniência,,2022-02-21,"14.0",,C,1,19
2979,2022-02-21 21:09:24.153 -0300,2022-02-21 21:09:24.153 -0300,true,Supermercado Avenida,,2022-02-21,"39.7",,C,1,1
2978,2022-02-21 21:08:35.209 -0300,2022-02-21 21:08:35.209 -0300,true,Sorveteria Napolitana,ELENICE CABRERA PARRA,2022-02-20,"42.5",,C,1,7
2977,2022-02-21 21:07:48.889 -0300,2022-02-21 21:07:48.889 -0300,true,Panificadora Formosa,,2022-02-20,"17.55",,C,1,19
2976,2022-02-21 21:07:16.949 -0300,2022-02-21 21:07:16.949 -0300,true,Supermercado Nagai,,2022-02-18,"17.14",,C,1,1
2975,2022-02-18 12:52:08.137 -0300,2022-02-18 12:52:08.137 -0300,true,Consórcio Estacionamento,Prudenshopping,2022-02-16,"8.0",,C,1,3
2974,2022-02-18 12:49:55.180 -0300,2022-02-18 12:49:55.180 -0300,true,Bomboniere - PrudenShopping,"Pipoca, Diamante Negro e pastilhas",2022-02-16,"39.0",,C,1,3
2973,2022-02-18 12:48:01.469 -0300,2022-02-18 12:48:01.469 -0300,true,Cinema Moviecom,MoonFail,2022-02-16,"18.0",,C,1,3
2972,2022-02-15 04:16:57.563 -0300,2022-02-15 04:16:57.563 -0300,true,Farmácia da Hora(Jorge),Hemoterapia,2022-02-14,"30.0",,C,1,9
2971,2022-02-12 06:12:09.297 -0300,2022-02-12 06:12:09.297 -0300,true,Supermercado Assaí,,2022-02-10,"6.75",,C,1,1
2970,2022-02-12 06:10:58.411 -0300,2022-02-12 06:10:58.411 -0300,true,PIX - Eduardo Ferreira Mendes,Curso Fastapi,2022-02-09,"100.0",,C,1,24
2969,2022-02-12 06:08:18.111 -0300,2023-07-25 16:26:18.296 -0300,true,Auto Posto Lumax,Tibiriça,2022-02-09,"80.0",,C,1,4
2968,2022-02-12 06:06:37.145 -0300,2022-02-12 06:06:37.145 -0300,true,PIX - Rosele Analia Maria Da Silva,,2022-02-07,"60.0",,C,1,6
2967,2022-02-12 06:05:21.735 -0300,2022-02-12 06:05:21.735 -0300,true,Supermercado Estrela,,2022-02-06,"9.54",,C,1,1
2966,2022-02-12 06:04:39.015 -0300,2022-02-12 06:04:39.015 -0300,true,Drogasil,Doril,2022-02-06,"8.9",,C,1,9
2965,2022-02-12 06:03:27.744 -0300,2022-02-12 06:03:27.744 -0300,true,Farmácia da Hora(Jorge),,2022-02-06,"9.9",,C,1,9
2964,2022-02-12 06:02:07.024 -0300,2022-02-12 06:02:07.024 -0300,true,Via Frango,Pernil,2022-02-06,"42.48",,C,1,7
2963,2022-02-12 06:00:19.111 -0300,2022-02-12 06:00:19.111 -0300,true,Farmácia da Hora(Jorge),"Esparadrapo, Gases e Hemoterapia",2022-02-06,"98.0",,C,1,9
2962,2022-02-06 04:07:11.352 -0300,2022-02-06 04:07:11.352 -0300,true,PIX - ModalMais,,2022-02-04,"100.0",,C,1,22
2961,2022-02-06 04:06:37.493 -0300,2022-02-06 04:07:31.155 -0300,true,PIX - Nubank,,2022-02-04,"100.0",,C,1,22
2960,2022-02-06 04:05:26.082 -0300,2022-02-06 04:05:26.082 -0300,true,Luciana da Rocha Felix,,2022-02-04,"80.0",,C,1,11
2959,2022-02-06 04:03:32.349 -0300,2022-02-06 04:03:32.349 -0300,true,Auto Posto Jardim,,2022-02-05,"50.0",,C,1,4
2958,2022-02-03 05:58:24.373 -0300,2022-02-03 05:58:55.751 -0300,true,Instituto de Radiologia Presidente Prudente,Raio-X pé direito,2022-02-01,"130.0",,C,1,6
2957,2022-02-03 05:34:43.381 -0300,2022-02-03 05:34:43.381 -0300,true,Supermercado Avenida,,2022-02-02,"57.85",,C,1,1
2956,2022-02-03 05:34:17.911 -0300,2022-02-03 05:34:17.911 -0300,true,Auto Posto Jardim,,2022-02-02,"50.0",,C,1,4
2955,2022-02-03 05:33:42.789 -0300,2022-02-03 05:33:42.789 -0300,true,BM Auto Peças,Motor Limpa vidro,2022-01-29,"130.0",,C,1,2
2954,2022-02-03 05:32:06.501 -0300,2022-02-03 05:32:06.501 -0300,true,Supermercado Nagai,,2022-01-31,"28.38",,C,1,1
2953,2022-02-03 05:31:21.960 -0300,2022-02-03 05:31:21.960 -0300,true,Auto Elétrica Carango,Colocação do Motor limpa vidro traseiro,2022-01-31,"40.0",,C,1,2
2952,2022-02-03 05:28:23.885 -0300,2022-02-03 05:28:23.885 -0300,true,Drogasil,Colirio e Gases,2022-01-29,"15.92",,C,1,9
2951,2022-02-03 05:25:14.901 -0300,2022-02-03 05:25:14.901 -0300,true,Auto Elétrica Fama,Volante - Mão de Obra,2022-01-29,"15.0",,C,1,2
2950,2022-02-03 05:22:25.385 -0300,2022-07-31 04:14:22.543 -0300,true,IPTV - Mensalidade,MTS TECNOLOGIA,2022-01-27,"31.6",,C,1,27
2949,2022-02-03 05:08:55.110 -0300,2022-02-03 05:08:55.110 -0300,true,PIX - Rogério Salvato,Imposto de renda - MEI,2022-01-31,"80.0",,C,1,6
2948,2022-01-28 07:06:44.099 -0300,2022-01-28 07:06:44.099 -0300,true,PIX - Nando Moreira da Cunha,Grift Card,2022-01-27,"90.0",,C,1,16
2947,2022-01-28 07:06:03.174 -0300,2022-01-28 07:06:03.174 -0300,true,Lava Jato Stop Car,,2022-01-26,"65.0",,C,1,6
2946,2022-01-28 07:03:35.361 -0300,2022-01-28 07:03:35.361 -0300,true,Farmácia da Hora(Jorge),Hemoterapia e comp. fígado,2022-01-26,"34.0",,C,1,9
2945,2022-01-28 07:02:03.042 -0300,2022-01-28 07:02:03.042 -0300,true,Supermercado Avenida,,2022-01-25,"41.25",,C,1,1
2944,2022-01-28 07:01:23.435 -0300,2022-01-28 07:01:23.435 -0300,true,Auto Elétrica Fama,Buzina,2022-01-22,"68.0",,C,1,2
2943,2022-01-28 07:00:43.918 -0300,2022-01-28 07:00:43.918 -0300,true,Auto Posto Castelinho,,2022-01-22,"80.0",,C,1,4
2942,2022-01-28 06:58:48.247 -0300,2022-01-28 06:58:48.247 -0300,true,PIX - Nando Moreira da Cunha,,2022-01-22,"20.0",,C,1,26
2941,2022-01-28 06:44:11.457 -0300,2022-01-28 06:44:11.457 -0300,true,PIX - Luciana da Rocha Felix,Reiki e Podologia,2022-01-21,"80.0",,C,1,11
2940,2022-01-28 06:42:49.406 -0300,2022-01-28 06:42:49.406 -0300,true,Drogasil,Colírio,2022-01-20,"62.2",,C,1,9
2939,2022-01-28 06:20:44.868 -0300,2022-01-28 06:20:44.868 -0300,true,Sorveteria Napolitana,ELENICE CABRERA PARRA,2022-01-20,"31.58",,C,1,7
2938,2022-01-20 20:21:21.104 -0300,2022-01-20 20:21:21.104 -0300,true,Inscrição concurso pref. prudente,prog. pleno,2022-01-19,"82.2",,C,1,6
2937,2022-01-20 20:19:52.355 -0300,2022-01-20 20:19:52.355 -0300,true,Sem parar,,2022-01-19,"90.0",,C,1,5
2936,2022-01-20 20:19:15.158 -0300,2022-01-20 20:19:15.158 -0300,true,Supermercado Estrela,,2022-01-18,"12.46",,C,1,1
2935,2022-01-20 20:18:47.640 -0300,2022-01-20 20:18:47.640 -0300,true,Supermercado Nagai,,2022-01-17,"22.85",,C,1,1
2934,2022-01-20 20:18:15.906 -0300,2022-01-20 20:18:15.906 -0300,true,Supermercado Nagai,,2022-01-15,"35.44",,C,1,1
2933,2022-01-20 20:17:45.161 -0300,2022-01-20 20:17:45.161 -0300,true,Posto Rodotruck,,2022-01-15,"30.0",,C,1,4
2932,2022-01-16 21:05:47.750 -0300,2022-01-16 21:05:47.750 -0300,true,Mercado Livre,Máscara N95,2022-01-10,"47.78",,C,1,26
2931,2022-01-16 21:01:08.779 -0300,2022-01-16 21:03:15.208 -0300,true,PIX - Luciana da Rocha Felix,Reiki e Podologia,2022-01-13,"80.0",,C,1,11
2930,2022-01-16 20:58:05.758 -0300,2022-01-16 20:58:05.758 -0300,true,PIX - Raimundo Eduardo,,2022-01-13,"15.0",,C,1,15
2929,2022-01-16 20:57:01.507 -0300,2022-01-16 20:57:01.507 -0300,true,Supermercado Assaí,,2022-01-13,"13.78",,C,1,1
2928,2022-01-16 20:56:04.047 -0300,2022-01-16 20:56:04.047 -0300,true,Botica Nativa,Shampoo anti-caspa,2022-01-13,"44.1",,C,1,9
2927,2022-01-16 20:55:10.404 -0300,2022-01-16 20:55:10.404 -0300,true,Casa de Carnes Pavani,Pavani e Coutinho,2022-01-11,"35.2",,C,1,7
2926,2022-01-16 20:53:40.750 -0300,2022-01-16 20:53:40.750 -0300,true,Supermercado Estrela,,2022-01-11,"18.17",,C,1,1
2925,2022-01-16 20:53:00.108 -0300,2022-01-16 20:53:00.108 -0300,true,Supermercado Avenida,Restante do VR,2022-01-10,"2.18",,C,1,1
2924,2022-01-16 20:51:49.376 -0300,2022-01-16 20:51:49.376 -0300,true,Supermercado Estrela,,2022-01-09,"19.46",,C,1,1
2923,2022-01-16 20:49:49.176 -0300,2022-01-16 20:49:49.176 -0300,true,Drogasil,,2022-01-09,"4.98",,C,1,9
2922,2022-01-16 20:48:18.641 -0300,2022-01-16 20:48:18.641 -0300,true,Drogasil,Colírio,2022-01-08,"12.22",,C,1,9
2921,2022-01-16 20:45:15.710 -0300,2022-01-16 20:45:15.710 -0300,true,Sem parar,,2022-01-08,"86.4",,C,1,5
2920,2022-01-16 20:44:20.090 -0300,2022-01-16 20:44:20.090 -0300,true,Auto Posto Lar dos Meninos,,2022-01-07,"50.0",,C,1,4
2919,2022-01-16 20:43:23.368 -0300,2022-01-16 20:43:23.368 -0300,true,Farmácia Central,Hemoterapia,2022-01-07,"15.0",,C,1,9
2918,2022-01-16 20:41:33.436 -0300,2022-01-16 21:01:56.923 -0300,true,Luciana da Rocha Felix,Reiki e Podologia,2022-01-07,"80.0",,C,1,11
2917,2022-01-16 20:40:09.443 -0300,2022-01-16 20:40:09.443 -0300,true,Supermercado Nagai,,2022-01-06,"37.79",,C,1,1
2916,2022-01-16 20:36:55.952 -0300,2022-01-16 20:41:56.102 -0300,true,PIX -  João Antonio R Machado,Dr. João Antonio,2022-01-04,"150.0",,C,1,14
2915,2022-01-16 20:26:37.849 -0300,2022-01-16 20:26:37.849 -0300,true,Moto Mário,Mola do descanso,2022-01-04,"4.5",,C,1,2
2914,2022-01-08 05:47:37.428 -0300,2022-01-08 05:47:37.428 -0300,true,Uniodonto,"2 Núcleos Metálicos - 2 Coroas Provisórias - 3 Coroas Metálicas",2022-01-04,"3080.88",,C,1,25
2913,2022-01-06 07:52:23.486 -0300,2022-01-16 20:34:59.687 -0300,true,Auto Elétrica Carango,trava porta tras esq,2022-01-05,"40.0",,C,1,2
2912,2022-01-06 07:49:07.645 -0300,2022-01-06 07:49:07.645 -0300,true,Bebedouro IBBL,carrefour,2022-01-03,"799.0",,C,1,26
2911,2022-01-06 07:46:53.864 -0300,2023-07-25 16:26:46.686 -0300,true,Auto Posto Lumax,Tibiriça,2022-01-03,"80.0",,C,1,4
2910,2022-01-06 07:45:37.246 -0300,2022-01-06 07:45:37.246 -0300,true,Gareka Espetaria,Venceslau em frente ao correio,2022-01-01,"21.0",,C,1,7
2909,2022-01-06 07:44:10.965 -0300,2022-01-06 07:44:10.965 -0300,true,Farmácia Central,Hemoterapia e Microporo,2021-12-31,"29.0",,C,1,9
2908,2021-12-31 06:43:27.333 -0300,2021-12-31 06:43:27.333 -0300,true,Cirurgica WAD,Meia e Crocks,2021-12-29,"277.98",,C,1,6
2907,2021-12-31 06:40:52.880 -0300,2021-12-31 06:41:10.393 -0300,true,LOTERIAS ONLINE,Aposta Mega da Virada,2021-12-28,"31.5",,C,1,26
2906,2021-12-31 06:39:52.670 -0300,2021-12-31 06:39:52.670 -0300,true,QUARTZO Comércio de Alimentos,Sorvete McDonald Shopping Vila Roman,2021-12-28,"20.0",,C,1,7
2905,2021-12-31 06:38:10.857 -0300,2023-07-12 08:54:04.088 -0300,true,Vila Romana,MegaOnix (Capinha Celular João),2021-12-28,"20.0",,C,1,3
2904,2021-12-31 06:31:57.530 -0300,2021-12-31 06:31:57.530 -0300,true,PIX - Luciana da Rocha Felix,Reiki e Podologia,2021-12-30,"80.0",,C,1,11
2903,2021-12-31 06:26:49.342 -0300,2021-12-31 06:26:49.342 -0300,true,Drogasil,Janumet,2021-12-27,"405.96",,C,1,9
2902,2021-12-31 06:24:33.657 -0300,2021-12-31 06:24:33.657 -0300,true,Supermercado Nagai,,2021-12-27,"38.34",,C,1,1
2901,2021-12-27 07:03:16.354 -0300,2021-12-27 07:03:16.354 -0300,true,Supermercado Muffato,,2021-12-26,"45.03",,C,1,1
2900,2021-12-27 07:02:49.484 -0300,2021-12-27 07:02:49.484 -0300,true,Posto Rodotruck,,2021-12-26,"30.0",,C,1,4
2899,2021-12-27 07:02:13.360 -0300,2021-12-27 07:02:13.360 -0300,true,Farmácia Central,Hemoterapia,2021-12-24,"15.0",,C,1,9
2898,2021-12-27 07:01:24.424 -0300,2021-12-27 07:01:24.424 -0300,true,Auto Posto Lar dos Meninos,,2021-12-24,"80.0",,C,1,4
2897,2021-12-27 07:00:57.292 -0300,2021-12-27 07:00:57.292 -0300,true,Drogasil,Ibuprofeno,2021-12-24,"27.89",,C,1,9
2896,2021-12-27 06:58:15.813 -0300,2021-12-27 06:58:15.813 -0300,true,PIX - Nando Moreira da Cunha,nando clash,2021-12-24,"10.0",,C,1,16
2895,2021-12-27 06:57:32.047 -0300,2021-12-27 06:57:32.047 -0300,true,PIX - Márcia Vieira da Silva,,2021-12-23,"80.0",,C,1,14
2894,2021-12-27 06:55:46.914 -0300,2021-12-27 06:56:31.176 -0300,true,PIX - Raimundo Eduardo,,2021-12-22,"15.0",,C,1,15
2893,2021-12-18 04:45:09.301 -0300,2021-12-18 04:45:09.301 -0300,true,PIX - Luciana da Rocha Felix,Reiki e Podologia,2021-12-16,"80.0",,C,1,11
2892,2021-12-18 04:44:06.205 -0300,2021-12-18 04:44:06.205 -0300,true,PIX - Maria Seiko Kaji,,2021-12-14,"150.0",,C,1,14
2891,2021-12-18 04:43:01.932 -0300,2021-12-18 04:43:01.932 -0300,true,Rede Estrela,posto tiradentes venceslau,2021-12-14,"80.0",,C,1,4
2890,2021-12-18 04:40:13.721 -0300,2021-12-18 04:40:13.721 -0300,true,Supermercado Nagai,,2021-12-13,"21.07",,C,1,1
2889,2021-12-18 04:39:51.386 -0300,2021-12-18 04:39:51.386 -0300,true,Supermercado Assaí,,2021-12-13,"13.78",,C,1,1
2888,2021-12-18 04:39:06.344 -0300,2021-12-18 04:39:06.344 -0300,true,Supermercado Avenida,,2021-12-10,"8.94",,C,1,1
2887,2021-12-18 04:37:48.185 -0300,2021-12-18 04:37:48.185 -0300,true,Posto Pit Stop,,2021-12-09,"50.0",,C,1,4
2886,2021-12-18 04:37:20.017 -0300,2021-12-18 04:37:20.017 -0300,true,Supermercado Avenida,,2021-12-09,"12.23",,C,1,1
2885,2021-12-18 04:34:39.460 -0300,2021-12-18 04:34:39.460 -0300,true,Supermercado Avenida,,2021-12-05,"24.78",,C,1,1
2884,2021-12-18 04:34:01.072 -0300,2021-12-18 04:34:01.072 -0300,true,Posto Rodotruck,,2021-12-04,"80.0",,C,1,4
2883,2021-12-18 04:32:24.071 -0300,2021-12-18 04:33:32.311 -0300,true,PIX - Norival Da Silva,Bolachinhas de Nata,2021-12-03,"21.0",,C,1,6
2882,2021-12-18 04:30:51.193 -0300,2021-12-18 04:31:03.054 -0300,true,OF London GB,,2021-12-03,"175.21",,C,1,26
2881,2021-12-18 04:30:15.780 -0300,2021-12-18 04:30:15.780 -0300,true,Supermercado Nagai,,2021-12-03,"14.71",,C,1,1
2880,2021-12-18 04:28:54.725 -0300,2021-12-18 04:29:20.063 -0300,true,PIX - Luciana da Rocha Felix,,2021-12-02,"30.0",,C,1,11
2879,2021-12-18 04:27:30.104 -0300,2021-12-18 04:27:30.104 -0300,true,TED - Modal DTVM,,2021-12-02,"50.0",,C,1,22
2878,2021-12-08 06:48:48.241 -0300,2021-12-08 06:48:48.241 -0300,true,OF London GB,,2021-12-02,"29.15",,C,1,26
2877,2021-12-08 06:48:25.635 -0300,2021-12-08 06:48:25.635 -0300,true,OF London GB,,2021-12-02,"58.42",,C,1,26
2876,2021-12-08 06:47:57.868 -0300,2021-12-08 06:47:57.868 -0300,true,OF London GB,,2021-12-02,"18.4",,C,1,26
2875,2021-12-08 06:47:28.015 -0300,2021-12-08 06:47:28.015 -0300,true,OF London GB,,2021-12-02,"61.34",,C,1,26
2874,2021-12-08 06:46:32.305 -0300,2021-12-08 06:46:52.941 -0300,true,OF London GB,,2021-12-02,"29.21",,C,1,26
2873,2021-12-08 06:45:31.972 -0300,2021-12-08 06:45:31.972 -0300,true,Posto Conal Regente Feijó,,2021-12-02,"30.0",,C,1,4
2872,2021-12-08 06:44:36.848 -0300,2021-12-08 06:44:36.848 -0300,true,Auto Mecânica JR,,2021-12-01,"240.0",,C,1,2
2871,2021-12-08 06:42:29.861 -0300,2021-12-08 06:42:29.861 -0300,true,Farma Fórmulas,Shampoo anti-caspa,2021-12-01,"40.0",,C,1,9
2870,2021-12-08 06:41:34.959 -0300,2021-12-08 06:41:34.959 -0300,true,Panificadora Multipães,,2021-12-01,"12.5",,C,1,19
2869,2021-12-08 06:38:56.033 -0300,2021-12-08 06:39:14.087 -0300,true,PIX - Henrique Augusto Gandolfi,Grift Card,2021-11-30,"27.99",,C,1,16
2868,2021-12-08 06:38:05.204 -0300,2021-12-08 06:38:05.204 -0300,true,Supermercado Nagai,,2021-11-30,"11.02",,C,1,1
2867,2021-12-08 06:35:52.629 -0300,2021-12-08 06:35:52.629 -0300,true,EletroSul,Resistência Chuveiro,2021-11-30,"24.3",,C,1,6
2866,2021-12-08 06:34:00.725 -0300,2021-12-08 06:34:00.725 -0300,true,Dominio: luxu.com.br,Renovação,2021-11-30,"40.0",,C,1,18
2865,2021-12-08 06:27:46.816 -0300,2021-12-08 06:27:46.816 -0300,true,SiqGrill,Porção de Frango,2021-11-28,"44.4",,C,1,3
2864,2021-12-08 06:26:36.909 -0300,2021-12-27 06:56:23.674 -0300,true,PIX - Raimundo Eduardo,,2021-11-26,"15.0",,C,1,15
2863,2021-12-08 06:25:33.922 -0300,2021-12-08 06:25:33.922 -0300,true,Supermercado Estrela,,2021-11-26,"15.42",,C,1,1
2862,2021-12-08 06:21:39.405 -0300,2021-12-08 06:21:39.405 -0300,true,PIX - Luciana da Rocha Felix,,2021-11-25,"30.0",,C,1,11
2861,2021-12-08 06:20:47.290 -0300,2021-12-08 06:20:47.290 -0300,true,Panificadora Chantilly,,2021-11-25,"14.77",,C,1,19
2860,2021-12-08 06:19:03.273 -0300,2021-12-08 06:19:03.273 -0300,true,Drogasil,Gases - Microporos,2021-11-25,"32.32",,C,1,9
2859,2021-12-08 06:17:31.719 -0300,2021-12-08 06:17:31.719 -0300,true,Supermercado Muffato,,2021-11-23,"25.22",,C,1,1
2858,2021-12-08 06:16:41.822 -0300,2021-12-08 06:16:41.822 -0300,true,Supermercado Avenida,,2021-11-22,"27.35",,C,1,1
2857,2021-12-08 06:15:51.257 -0300,2021-12-08 06:15:51.257 -0300,true,Posto Rodotruck,,2021-11-21,"50.0",,C,1,4
2856,2021-12-08 06:15:12.316 -0300,2021-12-08 06:15:12.316 -0300,true,Supermercado Nagai,,2021-11-21,"32.76",,C,1,1
2855,2021-12-08 06:03:32.637 -0300,2021-12-08 06:03:32.637 -0300,true,Drogasil,Antibiótico,2021-11-19,"135.32",,C,1,9
2854,2021-11-18 08:23:34.879 -0300,2021-11-18 08:23:34.879 -0300,true,Galeria do chinelo,,2021-11-18,"119.9",,C,1,6
2853,2021-11-18 08:17:29.629 -0300,2021-11-18 08:17:29.629 -0300,true,Tec Mac,Conserto Impressora,2021-11-17,"210.0",,C,1,2
2852,2021-11-18 08:16:12.961 -0300,2021-11-18 08:16:12.961 -0300,true,Supermercado Nagai,,2021-11-17,"11.56",,C,1,1
2851,2021-11-18 08:01:44.717 -0300,2021-11-18 08:01:44.718 -0300,true,PIX - Pedro Americo Tomazoli De,ASA,2021-11-16,"20.0",,C,1,6
2850,2021-11-18 08:00:43.916 -0300,2021-11-18 08:00:43.916 -0300,true,Drogasil,Antibiótico - Pomada Calo Cicatrizante,2021-11-16,"108.84",,C,1,9
2849,2021-11-18 07:59:11.568 -0300,2021-11-18 07:59:11.568 -0300,true,Supermercado Avenida,,2021-11-16,"32.31",,C,1,1
2848,2021-11-18 07:58:27.547 -0300,2021-11-18 07:58:27.547 -0300,true,Supermercado Estrela,,2021-11-14,"29.02",,C,1,1
2847,2021-11-18 07:57:53.140 -0300,2021-11-18 07:57:53.140 -0300,true,Posto Rodotruck,,2021-11-14,"80.0",,C,1,4
2846,2021-11-18 07:57:26.779 -0300,2021-11-18 07:57:26.779 -0300,true,Cantinho Nordestino,,2021-11-14,"39.75",,C,1,7
2845,2021-11-18 07:56:25.189 -0300,2021-11-18 07:56:25.189 -0300,true,PIX - Silvana Cunhada,entrada praia,2021-11-11,"464.27",,C,1,6
2844,2021-11-18 07:53:48.131 -0300,2021-11-18 07:53:48.131 -0300,true,PIX - Zenaide Esposa,,2021-11-09,"300.0",,C,1,6
2843,2021-11-18 07:52:11.757 -0300,2024-01-23 02:16:54.570 -0300,true,PIX - Ortopedia Prudente,,2021-11-08,"80.0",,C,1,6
2842,2021-11-18 07:47:16.498 -0300,2021-11-18 07:47:16.498 -0300,true,Supermercado Estrela,,2021-11-08,"10.92",,C,1,1
2841,2021-11-18 07:46:36.785 -0300,2021-11-18 07:46:36.785 -0300,true,Supermercado Nagai,,2021-11-08,"18.27",,C,1,1
2840,2021-11-18 07:46:07.493 -0300,2021-11-18 07:46:07.493 -0300,true,Sem parar,,2021-11-08,"32.17",,C,1,5
2839,2021-11-18 07:45:26.878 -0300,2021-11-18 07:45:26.878 -0300,true,Panificadora Formosa,,2021-11-08,"7.51",,C,1,19
2838,2021-11-18 07:44:19.000 -0300,2021-11-18 07:44:19.000 -0300,true,Posto Rodotruck,,2021-11-04,"50.0",,C,1,4
2837,2021-11-05 09:23:28.253 -0300,2021-11-05 09:23:28.253 -0300,true,TED - Nu Invest,,2021-11-04,"100.0",,C,1,22
2836,2021-11-05 09:22:48.760 -0300,2021-11-05 09:22:48.760 -0300,true,TED - Mirae Asset,,2021-11-04,"100.0",,C,1,22
2835,2021-11-05 09:20:45.820 -0300,2021-11-05 09:20:45.820 -0300,true,OF London GB,,2021-11-03,"176.3",,C,1,26
2834,2021-11-05 09:19:51.326 -0300,2021-11-05 09:19:51.326 -0300,true,Auto Posto Castelinho,,2021-11-03,"25.0",,C,1,4
2833,2021-11-05 09:19:08.755 -0300,2021-11-05 09:19:08.755 -0300,true,Mercado Livre,Ventilador do carro,2021-11-03,"85.01",,C,1,6
2832,2021-11-05 09:17:09.887 -0300,2021-11-05 09:17:09.887 -0300,true,OF London GB,,2021-11-02,"29.42",,C,1,26
2831,2021-11-05 09:16:30.377 -0300,2021-11-05 09:16:30.377 -0300,true,OF London GB,,2021-11-02,"58.96",,C,1,26
2830,2021-11-05 09:14:57.425 -0300,2021-11-05 09:14:57.425 -0300,true,Supermercado Estrela,,2021-11-02,"71.8",,C,1,1
2829,2021-11-05 09:14:21.038 -0300,2021-11-05 09:14:21.038 -0300,true,Drogasil,,2021-11-02,"33.0",,C,1,9
2828,2021-11-05 09:10:20.539 -0300,2021-11-05 09:11:13.336 -0300,true,SiqGrill,Porção de Frango,2021-11-02,"42.01",,C,1,3
2827,2021-11-05 08:57:17.831 -0300,2021-11-05 08:57:53.798 -0300,true,PIX - Henrique Augusto Gandolfi,Grift Card,2021-11-01,"27.99",,C,1,16
2826,2021-11-05 05:32:22.129 -0300,2021-11-05 05:34:21.611 -0300,true,TV Espacial,Atualização,2021-11-01,"40.0",,C,1,27
2825,2021-11-05 05:29:50.166 -0300,2021-11-05 05:29:50.166 -0300,true,Auto Posto Jardim,,2021-10-31,"10.9",,C,1,4
2824,2021-11-05 05:29:01.853 -0300,2021-11-05 05:29:01.853 -0300,true,Supermercado Nagai,,2021-10-31,"26.35",,C,1,1
2823,2021-11-05 05:27:59.919 -0300,2021-11-05 05:27:59.919 -0300,true,Supermercado Nagai,,2021-10-29,"15.1",,C,1,1
